source_category,source_service_name,service_domain,service_group,service_name,is_clinical,is_malaria_related,include_in_analysis,needs_review
staff,PNO II,Support Services,Staff Cadres,Principal Nursing Officer II,FALSE,FALSE,FALSE,TRUE
staff,PRN,Support Services,Staff Cadres,Practising Registered Nurse,FALSE,FALSE,FALSE,TRUE
staff,Peadiatricians,Support Services,Staff Cadres,Paediatrician,FALSE,FALSE,FALSE,FALSE
staff,Personal Assistant/Receptionist,Support Services,Staff Cadres,Personal Assistant/Receptionist,FALSE,FALSE,FALSE,FALSE
staff,Pharmacists,Support Services,Staff Cadres,Pharmacist,FALSE,FALSE,FALSE,FALSE
staff,Pharmacy Assistant,Support Services,Staff Cadres,Pharmacy Assistant,FALSE,FALSE,FALSE,FALSE
staff,Pharmacy Technician,Support Services,Staff Cadres,Pharmacy Technician,FALSE,FALSE,FALSE,FALSE
staff,Phlebotomist,Support Services,Staff Cadres,Phlebotomist,FALSE,FALSE,FALSE,FALSE
staff,Physicians,Support Services,Staff Cadres,Physician,FALSE,FALSE,FALSE,FALSE
staff,Physiotherapists,Support Services,Staff Cadres,Physiotherapist,FALSE,FALSE,FALSE,FALSE
staff,Plastic Surgeon,Support Services,Staff Cadres,Plastic Surgeon,FALSE,FALSE,FALSE,FALSE
staff,Psychiatic nurse,Support Services,Staff Cadres,Psychiatric Nurse,FALSE,FALSE,FALSE,FALSE
staff,Psychiatrist,Support Services,Staff Cadres,Psychiatrist,FALSE,FALSE,FALSE,FALSE
staff,Psychologist,Support Services,Staff Cadres,Psychologist,FALSE,FALSE,FALSE,FALSE
staff,Public Health Dentist,Support Services,Staff Cadres,Public Health Dentist,FALSE,FALSE,FALSE,FALSE
staff,Radilogist,Support Services,Staff Cadres,Radiologist,FALSE,FALSE,FALSE,FALSE
staff,Radiographers Sonographers,Support Services,Staff Cadres,Radiographer/Sonographer,FALSE,FALSE,FALSE,FALSE
staff,Registered Nurse,Support Services,Staff Cadres,Registered Nurse,FALSE,FALSE,FALSE,FALSE
staff,Rehabilitation Technician,Support Services,Staff Cadres,Rehabilitation Technician,FALSE,FALSE,FALSE,FALSE
staff,Rheumatologist,Support Services,Staff Cadres,Rheumatologist,FALSE,FALSE,FALSE,FALSE
staff,SNO,Support Services,Staff Cadres,Senior Nursing Officer,FALSE,FALSE,FALSE,TRUE
staff,SNO I,Support Services,Staff Cadres,Senior Nursing Officer I,FALSE,FALSE,FALSE,TRUE
staff,Senior  Education Assistant,Support Services,Staff Cadres,Senior Education Assistant,FALSE,FALSE,FALSE,FALSE
staff,Senior Registered Nurse,Support Services,Staff Cadres,Senior Registered Nurse,FALSE,FALSE,FALSE,FALSE
staff,Social Workers,Support Services,Staff Cadres,Social Worker,FALSE,FALSE,FALSE,FALSE
staff,Speech And Language Therapist,Support Services,Staff Cadres,Speech and Language Therapist,FALSE,FALSE,FALSE,FALSE
staff,Sports Medicine,Support Services,Staff Cadres,Sports Medicine Staff,FALSE,FALSE,FALSE,FALSE
staff,Theatre nurse,Support Services,Staff Cadres,Theatre Nurse,FALSE,FALSE,FALSE,FALSE
staff,Thoracic Surgeon,Support Services,Staff Cadres,Thoracic Surgeon,FALSE,FALSE,FALSE,FALSE
staff,Travel Doctor,Support Services,Staff Cadres,Travel Doctor,FALSE,FALSE,FALSE,FALSE
staff,Urologist,Support Services,Staff Cadres,Urologist,FALSE,FALSE,FALSE,FALSE
